date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:18:51	9725/9725	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Oct%202025%2001:18:47%20GMT	https://solutionstream.com/blog/{{%20link:de627bca-7595-429e-9b41-ad58703916d7%20}}	./solutionstream-backup/solutionstream.com/blog/{{%20link_de627bca-7595-429e-9b41-ad58703916d7%20}}	(from https://solutionstream.com/blog/what-is-react)
19:18:52	96785/96785	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2020:33:54%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvNS1iZW5lZml0cy11c2luZy1wcm9kdWN0LWRlc2lnbi1zcHJpbnQvYWRvYmVzdG9ja18xMTE1MDc4MzkuanBlZw==?p=seo_pro_og&s=630731e844c8758eba46f0bd1d0bdc88	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvNS1iZW5lZml0cy11c2luZy1wcm9kdWN0LWRlc2lnbi1zcHJpbnQvYWRvYmVzdG9ja18xMTE1MDc4MzkuanBlZw==3d7f.jpg	(from https://solutionstream.com/blog/5-benefits-of-using-a-product-design-sprint-in-your-enterprise-business)
19:18:54	100098/100098	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2020:33:54%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvNS1iZW5lZml0cy11c2luZy1wcm9kdWN0LWRlc2lnbi1zcHJpbnQvYWRvYmVzdG9ja18xMTE1MDc4MzkuanBlZw==?p=seo_pro_twitter&s=9f623e1105957e3ffcbfe1d4ea933ac6	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvNS1iZW5lZml0cy11c2luZy1wcm9kdWN0LWRlc2lnbi1zcHJpbnQvYWRvYmVzdG9ja18xMTE1MDc4MzkuanBlZw==eaa2.jpg	(from https://solutionstream.com/blog/5-benefits-of-using-a-product-design-sprint-in-your-enterprise-business)
19:19:06	283653/283653	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-45405%22	https://solutionstream.com/assets/blog/5-benefits-using-product-design-sprint/blog.png	./solutionstream-backup/solutionstream.com/assets/blog/5-benefits-using-product-design-sprint/blog.png	(from https://solutionstream.com/blog/5-benefits-of-using-a-product-design-sprint-in-your-enterprise-business)
19:19:10	183999/183999	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:16:29%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvbW9iaWxlLWZpcnN0LWh5cGUvbW9iaWxlLXBob25lcy0xNDAwLmpwZw==?p=seo_pro_og&s=500b3e14014bf98b0b9dc543967925f5	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvbW9iaWxlLWZpcnN0LWh5cGUvbW9iaWxlLXBob25lcy0xNDAwLmpwZw==289b.jpg	(from https://solutionstream.com/blog/is-mobile-first-hype-in-2019)
19:19:11	416190/416190	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-659be%22	https://solutionstream.com/assets/blog/5-benefits-using-product-design-sprint/blog-2.png	./solutionstream-backup/solutionstream.com/assets/blog/5-benefits-using-product-design-sprint/blog-2.png	(from https://solutionstream.com/blog/5-benefits-of-using-a-product-design-sprint-in-your-enterprise-business)
19:19:22	440104/440104	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-6b728%22	https://solutionstream.com/assets/blog/5-benefits-using-product-design-sprint/blog-4.png	./solutionstream-backup/solutionstream.com/assets/blog/5-benefits-using-product-design-sprint/blog-4.png	(from https://solutionstream.com/blog/5-benefits-of-using-a-product-design-sprint-in-your-enterprise-business)
19:19:23	189654/189654	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:16:30%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvbW9iaWxlLWZpcnN0LWh5cGUvbW9iaWxlLXBob25lcy0xNDAwLmpwZw==?p=seo_pro_twitter&s=7b65840cfdaafb9ff68127d43b0d8709	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvbW9iaWxlLWZpcnN0LWh5cGUvbW9iaWxlLXBob25lcy0xNDAwLmpwZw==71ab.jpg	(from https://solutionstream.com/blog/is-mobile-first-hype-in-2019)
19:19:25	301022/301022	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:17:22%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvNS10aXBzLXNvbGxpY29uLXNsb3Blcy0yMDE5L25ldHdvcmtpbmctaW1hZ2UuanBn?p=seo_pro_twitter&s=2f4687fdc3c9f3da24387ca4a88d8a1d	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvNS10aXBzLXNvbGxpY29uLXNsb3Blcy0yMDE5L25ldHdvcmtpbmctaW1hZ2UuanBnfb11.jpg	(from https://solutionstream.com/blog/5-tips-for-getting-the-most-out-of-silicon-slopes-tech-summit-2019-2)
19:19:26	3374/3374	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-d2e%22	https://solutionstream.com/assets/blog/RL/robot-in-maze.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/robot-in-maze.png	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:27	3379/3379	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-d33%22	https://solutionstream.com/assets/blog/RL/q-table-all-zeros.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/q-table-all-zeros.png	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:28	290194/290194	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:17:22%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvNS10aXBzLXNvbGxpY29uLXNsb3Blcy0yMDE5L25ldHdvcmtpbmctaW1hZ2UuanBn?p=seo_pro_og&s=65a6eb42331d9080a73f3b7a112ac17c	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvNS10aXBzLXNvbGxpY29uLXNsb3Blcy0yMDE5L25ldHdvcmtpbmctaW1hZ2UuanBn2e1c.jpg	(from https://solutionstream.com/blog/5-tips-for-getting-the-most-out-of-silicon-slopes-tech-summit-2019-2)
19:19:29	126457/126457	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:17:10%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvcjIuanBn?p=seo_pro_og&s=d39a8e1a1a178faf30cd75e30f7eed73	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvcjIuanBnc20f.jpg	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:29	3513/3513	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-db9%22	https://solutionstream.com/assets/blog/RL/robot-in-maze2.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/robot-in-maze2.png	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:29	129866/129866	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:17:11%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvcjIuanBn?p=seo_pro_twitter&s=5ddf76a3ecadb245ec3b040203a70421	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvcjIuanBnb4cd.jpg	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:31	10096/10096	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-2770%22	https://solutionstream.com/assets/blog/RL/robot-finds-goal.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/robot-finds-goal.png	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:37	3409/3409	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-d51%22	https://solutionstream.com/assets/blog/RL/q-table-2.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/q-table-2.png	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:37	3560/3560	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-de8%22	https://solutionstream.com/assets/blog/RL/q-table-3.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/q-table-3.png	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:38	3555/3555	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-de3%22	https://solutionstream.com/assets/blog/RL/q-table-4.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/q-table-4.png	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:39	4260/4260	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-10a4%22	https://solutionstream.com/assets/blog/RL/q-table-ideal.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/q-table-ideal.png	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:41	55853/55853	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-da2d%22	https://solutionstream.com/assets/blog/RL/bband.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/bband.png	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:41	37909/37909	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-9415%22	https://solutionstream.com/assets/blog/RL/bbanddiscrete.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/bbanddiscrete.png	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:42	52406/52406	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-ccb6%22	https://solutionstream.com/assets/blog/RL/stock-in-sample.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/stock-in-sample.png	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:43	61663/61663	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-f0df%22	https://solutionstream.com/assets/blog/RL/stock-out-sample.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/stock-out-sample.png	(from https://solutionstream.com/blog/q-learning-in-practice-rl-series-part-3)
19:19:50	11175/11175	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-2ba7%22	https://solutionstream.com/assets/blog/RL/review.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/review.png	(from https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2)
19:19:51	7754/7754	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-1e4a%22	https://solutionstream.com/assets/blog/RL/q-function.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/q-function.png	(from https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2)
19:19:51	16629/16629	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-40f5%22	https://solutionstream.com/assets/blog/RL/value-function.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/value-function.png	(from https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2)
19:19:52	10549/10549	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-2935%22	https://solutionstream.com/assets/blog/RL/optimal-policy.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/optimal-policy.png	(from https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2)
19:19:54	348462/348462	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:17:16%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvYmx1ZXNoaXJ0LSgxKS5qcGc=?p=seo_pro_og&s=fa6ac5d12dec2bb1b257ed8774dd6722	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvYmx1ZXNoaXJ0LSgxKS5qcGc=8b51.jpg	(from https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2)
19:19:55	18874/18874	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-49ba%22	https://solutionstream.com/assets/blog/RL/optimal-policy-by-state.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/optimal-policy-by-state.png	(from https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2)
19:19:56	359640/359640	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:17:17%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvYmx1ZXNoaXJ0LSgxKS5qcGc=?p=seo_pro_twitter&s=ded3267c0f380373a2f5ecc677e617c5	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvYmx1ZXNoaXJ0LSgxKS5qcGc=5c2d.jpg	(from https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2)
19:19:56	12518/12518	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-30e6%22	https://solutionstream.com/assets/blog/RL/q-function-equation.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/q-function-equation.png	(from https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2)
19:19:57	10058/10058	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-274a%22	https://solutionstream.com/assets/blog/RL/optimal-policy-via-q.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/optimal-policy-via-q.png	(from https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2)
19:19:57	7543/7543	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-1d77%22	https://solutionstream.com/assets/blog/RL/optimal-value-by-q.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/optimal-value-by-q.png	(from https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2)
19:19:58	14297/14297	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-37d9%22	https://solutionstream.com/assets/blog/RL/recurive-q.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/recurive-q.png	(from https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2)
19:19:59	4414/4414	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-113e%22	https://solutionstream.com/assets/blog/RL/q-table-update.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/q-table-update.png	(from https://solutionstream.com/blog/reinforcement-learning-how-to-drop-the-transition-function-rl-series-part-2)
19:20:01	114852/114852	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:15:55%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvaHVtYW5hbmRyb2JvdGhhbmRzLmpwZw==?p=seo_pro_og&s=8c6836142f838a1cecc1c7fce2c870a1	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvaHVtYW5hbmRyb2JvdGhhbmRzLmpwZw==0e55.jpg	(from https://solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1)
19:20:02	8054/8054	---M--	200	added ('OK')	image/png	etag:%2263332c10-1f76%22	https://solutionstream.com/assets/blog/RL/ai_chart.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/ai_chart.png	(from https://solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1)
19:20:03	122717/122717	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jun%202023%2007:15:56%20GMT	https://solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvaHVtYW5hbmRyb2JvdGhhbmRzLmpwZw==?p=seo_pro_twitter&s=bc2b14ae5aa143f4037cb01a23278d0d	./solutionstream-backup/solutionstream.com/img/asset/YXNzZXRzL2Jsb2cvUkwvaHVtYW5hbmRyb2JvdGhhbmRzLmpwZw==c652.jpg	(from https://solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1)
19:20:03	23987/23987	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-5db3%22	https://solutionstream.com/assets/blog/RL/supervised-learning.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/supervised-learning.png	(from https://solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1)
19:20:04	32033/32033	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-7d21%22	https://solutionstream.com/assets/blog/RL/unsupervised-learning.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/unsupervised-learning.png	(from https://solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1)
19:20:05	1480/1480	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-5c8%22	https://solutionstream.com/assets/blog/RL/maze.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/maze.png	(from https://solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1)
19:20:06	7945/7945	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-1f09%22	https://solutionstream.com/assets/blog/RL/actions.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/actions.png	(from https://solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1)
19:20:07	3696/3696	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-e70%22	https://solutionstream.com/assets/blog/RL/transition.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/transition.png	(from https://solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1)
19:20:08	1062/1062	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-426%22	https://solutionstream.com/assets/blog/RL/dp.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/dp.png	(from https://solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1)
19:20:09	1139/1139	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-473%22	https://solutionstream.com/assets/blog/RL/policy.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/policy.png	(from https://solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1)
19:20:10	57820/57820	---M--	200	added ('OK')	image/png	etag:%22647fb2a9-e1dc%22	https://solutionstream.com/assets/blog/RL/thinker.png	./solutionstream-backup/solutionstream.com/assets/blog/RL/thinker.png	(from https://solutionstream.com/blog/what-makes-reinforcement-learning-so-exciting-rl-series-part-1)
